6,118.54,99,118.55,10:11:31.200121530
5,118.54,99,118.55,10:11:31.200121530
4,118.54,99,118.55,10:11:31.200137044
3,118.54,99,118.55,10:11:31.200151060
1,118.54,99,118.55,10:11:31.200166986
154,118.53,99,118.55,10:11:31.200184795
154,118.53,3,118.54,10:11:31.200184795
131,118.53,3,118.54,10:11:31.200377709
124,118.53,3,118.54,10:11:31.200377709
123,118.53,3,118.54,10:11:31.200408519
123,118.53,4,118.54,10:11:31.200554174
123,118.53,5,118.54,10:11:31.201908124
105,118.53,5,118.54,10:11:31.201960904
105,118.53,9,118.54,10:11:31.201960904
105,118.53,11,118.54,10:11:31.201961734
103,118.53,11,118.54,10:11:31.201961734
103,118.53,14,118.54,10:11:31.202329723
103,118.53,11,118.54,10:11:31.202415813
103,118.53,29,118.54,10:11:31.203435892
101,118.53,29,118.54,10:11:31.204111844
101,118.53,32,118.54,10:11:31.204607482
97,118.53,32,118.54,10:11:31.206104902
95,118.53,32,118.54,10:11:31.206598885
95,118.53,40,118.54,10:11:31.206598885
95,118.53,42,118.54,10:11:31.207628094
95,118.53,43,118.54,10:11:31.207628094
95,118.53,41,118.54,10:11:31.207850711
95,118.53,40,118.54,10:11:31.208019847
95,118.53,42,118.54,10:11:31.209228074
95,118.53,43,118.54,10:11:31.209458748
95,118.53,41,118.54,10:11:31.209458748
95,118.53,40,118.54,10:11:31.209458748
95,118.53,42,118.54,10:11:31.210684322
95,118.53,43,118.54,10:11:31.210684322
95,118.53,41,118.54,10:11:31.210908351
95,118.53,42,118.54,10:11:31.211016888
95,118.53,41,118.54,10:11:31.211016888
95,118.53,44,118.54,10:11:31.211016888
95,118.53,43,118.54,10:11:31.211341585
95,118.53,42,118.54,10:11:31.211380427
95,118.53,38,118.54,10:11:31.211380427
95,118.53,36,118.54,10:11:31.211380427
95,118.53,33,118.54,10:11:31.211380427
95,118.53,23,118.54,10:11:31.211380427
95,118.53,20,118.54,10:11:31.211380427
95,118.53,12,118.54,10:11:31.212043268
97,118.53,12,118.54,10:11:31.212739353
97,118.53,4,118.54,10:11:31.213012760
99,118.53,4,118.54,10:11:31.213201241
99,118.53,7,118.54,10:11:31.213221494
99,118.53,15,118.54,10:11:31.213283722
97,118.53,15,118.54,10:11:31.214114735
97,118.53,16,118.54,10:11:31.215055502
97,118.53,18,118.54,10:11:31.215055502
96,118.53,18,118.54,10:11:31.215055502
96,118.53,19,118.54,10:11:31.215294110
95,118.53,19,118.54,10:11:31.215294110
95,118.53,20,118.54,10:11:31.215294110
95,118.53,23,118.54,10:11:31.215623604
95,118.53,25,118.54,10:11:31.215623604
92,118.53,25,118.54,10:11:31.215795243
92,118.53,27,118.54,10:11:31.215894052
92,118.53,24,118.54,10:11:31.225266067
92,118.53,23,118.54,10:11:31.225295817
92,118.53,20,118.54,10:11:31.225295817
92,118.53,12,118.54,10:11:31.225295817
92,118.53,11,118.54,10:11:31.225295817
92,118.53,10,118.54,10:11:31.225668549
92,118.53,8,118.54,10:11:31.225668549
92,118.53,7,118.54,10:11:31.225668549
92,118.53,5,118.54,10:11:31.225710076
92,118.53,8,118.54,10:11:31.225789183
92,118.53,11,118.54,10:11:31.225805244
94,118.53,11,118.54,10:11:31.226398514
92,118.53,11,118.54,10:11:31.226398514
90,118.53,11,118.54,10:11:31.226453883
88,118.53,11,118.54,10:11:31.226573598
88,118.53,13,118.54,10:11:31.226762933
88,118.53,15,118.54,10:11:31.226809595
88,118.53,16,118.54,10:11:31.226929298
88,118.53,24,118.54,10:11:31.227156757
87,118.53,24,118.54,10:11:31.227169000
87,118.53,25,118.54,10:11:31.227169000
87,118.53,26,118.54,10:11:31.227237813
87,118.53,23,118.54,10:11:31.236691785
87,118.53,21,118.54,10:11:31.236691785
87,118.53,18,118.54,10:11:31.236791059
87,118.53,15,118.54,10:11:31.236809059
87,118.53,13,118.54,10:11:31.236809059
87,118.53,11,118.54,10:11:31.236809059
87,118.53,10,118.54,10:11:31.236809059
87,118.53,2,118.54,10:11:31.236826045
87,118.53,1,118.54,10:11:31.236998538
87,118.53,141,118.55,10:11:31.237063949
87,118.53,156,118.55,10:11:31.237502105
87,118.53,20,118.54,10:11:31.237502105
87,118.53,28,118.54,10:11:31.237626601
87,118.53,29,118.54,10:11:31.237957205
87,118.53,30,118.54,10:11:31.238340152
87,118.53,10,118.54,10:11:31.238452085
87,118.53,2,118.54,10:11:31.238521816
87,118.53,1,118.54,10:11:31.238567605
87,118.53,2,118.54,10:11:31.238914827
87,118.53,3,118.54,10:11:31.243615912
88,118.53,3,118.54,10:11:31.247299070
88,118.53,2,118.54,10:11:31.248157785
88,118.53,1,118.54,10:11:31.248157785
88,118.53,159,118.55,10:11:31.248157785
16,118.54,159,118.55,10:11:31.248157785
122,118.53,159,118.55,10:11:31.248850605
122,118.53,166,118.55,10:11:31.249494738
113,118.53,166,118.55,10:11:31.249684088
118,118.53,166,118.55,10:11:31.249953211
119,118.53,166,118.55,10:11:31.250133858
118,118.53,166,118.55,10:11:31.251062369
113,118.53,166,118.55,10:11:31.251509434
113,118.53,165,118.55,10:11:31.254798248
113,118.53,1,118.54,10:11:31.254881483
112,118.53,1,118.54,10:11:31.258902103
113,118.53,1,118.54,10:11:31.259272000
115,118.53,1,118.54,10:11:31.259470404
116,118.53,1,118.54,10:11:31.259542490
118,118.53,1,118.54,10:11:31.260036964
120,118.53,1,118.54,10:11:31.260036964
121,118.53,1,118.54,10:11:31.260036964
122,118.53,1,118.54,10:11:31.260126871
123,118.53,1,118.54,10:11:31.269339957
122,118.53,1,118.54,10:11:31.270197915
120,118.53,1,118.54,10:11:31.270311336
119,118.53,1,118.54,10:11:31.270490686
118,118.53,1,118.54,10:11:31.270619880
118,118.53,2,118.54,10:11:31.277264047
117,118.53,2,118.54,10:11:31.279741229
115,118.53,2,118.54,10:11:31.280034886
113,118.53,2,118.54,10:11:31.280223827
113,118.53,5,118.54,10:11:31.314226986
113,118.53,8,118.54,10:11:31.314250961
113,118.53,10,118.54,10:11:31.314453800
113,118.53,9,118.54,10:11:31.378472003
113,118.53,7,118.54,10:11:31.440771061
113,118.53,8,118.54,10:11:31.686916326
113,118.53,7,118.54,10:11:31.724643466
113,118.53,8,118.54,10:11:32.125971629
113,118.53,7,118.54,10:11:32.431911581
113,118.53,6,118.54,10:11:32.431911581
122,118.53,6,118.54,10:11:32.432176772
122,118.53,5,118.54,10:11:32.432289050
122,118.53,4,118.54,10:11:32.432507556
122,118.53,2,118.54,10:11:32.432622938
122,118.53,1,118.54,10:11:32.433437008
122,118.53,153,118.55,10:11:32.436181978
113,118.53,153,118.55,10:11:32.436511454
113,118.53,154,118.55,10:11:32.440525821
113,118.53,155,118.55,10:11:32.446609205
113,118.53,157,118.55,10:11:32.446795249
113,118.53,156,118.55,10:11:32.454653441
113,118.53,154,118.55,10:11:32.455070241
113,118.53,1,118.54,10:11:32.455939006
113,118.53,2,118.54,10:11:32.594764278
113,118.53,1,118.54,10:11:32.598085735
113,118.53,3,118.54,10:11:32.665481233
113,118.53,4,118.54,10:11:32.672180303
113,118.53,2,118.54,10:11:32.676805080
113,118.53,1,118.54,10:11:32.676925531
113,118.53,2,118.54,10:11:32.769309087
113,118.53,3,118.54,10:11:32.770006997
113,118.53,4,118.54,10:11:32.772410943
113,118.53,6,118.54,10:11:32.772410943
113,118.53,4,118.54,10:11:32.774130955
113,118.53,3,118.54,10:11:32.774446580
113,118.53,4,118.54,10:11:32.776479609
113,118.53,5,118.54,10:11:32.776835462
113,118.53,13,118.54,10:11:32.777215970
113,118.53,15,118.54,10:11:32.777672693
113,118.53,16,118.54,10:11:32.777773512
113,118.53,15,118.54,10:11:32.778443054
113,118.53,13,118.54,10:11:32.778581355
113,118.53,15,118.54,10:11:32.779444100
113,118.53,16,118.54,10:11:32.779812672
111,118.53,16,118.54,10:11:32.780110700
111,118.53,36,118.54,10:11:32.780344832
111,118.53,37,118.54,10:11:32.784420624
111,118.53,36,118.54,10:11:32.784571302
110,118.53,36,118.54,10:11:32.787929510
110,118.53,37,118.54,10:11:32.851256567
110,118.53,36,118.54,10:11:32.924873958
110,118.53,16,118.54,10:11:32.925469555
110,118.53,15,118.54,10:11:32.925613004
110,118.53,13,118.54,10:11:32.933527241
111,118.53,13,118.54,10:11:32.936143907
111,118.53,21,118.54,10:11:33.055113935
111,118.53,22,118.54,10:11:33.055212993
111,118.53,24,118.54,10:11:33.055349119
111,118.53,23,118.54,10:11:33.055581480
111,118.53,24,118.54,10:11:33.062425197
110,118.53,24,118.54,10:11:33.065661353
110,118.53,23,118.54,10:11:33.273396898
110,118.53,24,118.54,10:11:33.277409289
110,118.53,25,118.54,10:11:33.277590978
110,118.53,24,118.54,10:11:33.303907818
110,118.53,22,118.54,10:11:33.304027453
110,118.53,21,118.54,10:11:33.388474718
110,118.53,24,118.54,10:11:33.428046075
110,118.53,21,118.54,10:11:33.499978070
110,118.53,23,118.54,10:11:33.510559437
110,118.53,24,118.54,10:11:33.548372440
110,118.53,23,118.54,10:11:33.590988868
110,118.53,21,118.54,10:11:33.591134663
110,118.53,22,118.54,10:11:33.596444879
110,118.53,23,118.54,10:11:33.608702723
110,118.53,25,118.54,10:11:33.608975859
110,118.53,23,118.54,10:11:33.673835068
110,118.53,22,118.54,10:11:33.673940489
110,118.53,24,118.54,10:11:33.791134467
110,118.53,25,118.54,10:11:33.791270534
110,118.53,24,118.54,10:11:33.809059896
110,118.53,22,118.54,10:11:33.809242081
110,118.53,23,118.54,10:11:33.810494416
110,118.53,25,118.54,10:11:33.810642294
110,118.53,23,118.54,10:11:33.861744823
110,118.53,22,118.54,10:11:33.861889409
110,118.53,24,118.54,10:11:34.039035800
110,118.53,25,118.54,10:11:34.051059253
110,118.53,24,118.54,10:11:34.220773832
110,118.53,22,118.54,10:11:34.220840671
110,118.53,23,118.54,10:11:34.220980024
110,118.53,15,118.54,10:11:34.221069413
110,118.53,17,118.54,10:11:34.221134303
110,118.53,15,118.54,10:11:34.231106176
110,118.53,14,118.54,10:11:34.231358231
111,118.53,14,118.54,10:11:34.231790018
111,118.53,15,118.54,10:11:34.274830103
111,118.53,17,118.54,10:11:34.274935044
110,118.53,17,118.54,10:11:34.285451886
110,118.53,15,118.54,10:11:34.288688182
110,118.53,14,118.54,10:11:34.288821715
111,118.53,14,118.54,10:11:34.299176269
111,118.53,13,118.54,10:11:34.652023252
111,118.53,12,118.54,10:11:34.658864015
111,118.53,11,118.54,10:11:34.659250347
111,118.53,10,118.54,10:11:34.660940845
111,118.53,2,118.54,10:11:34.663102636
113,118.53,2,118.54,10:11:34.692598494
113,118.53,3,118.54,10:11:35.103635383
113,118.53,5,118.54,10:11:35.103810017
113,118.53,6,118.54,10:11:35.149643321
113,118.53,7,118.54,10:11:35.358158322
113,118.53,15,118.54,10:11:35.362537372
111,118.53,15,118.54,10:11:35.362684152
111,118.53,16,118.54,10:11:35.437379959
111,118.53,15,118.54,10:11:35.440613025
110,118.53,15,118.54,10:11:35.447945576
110,118.53,16,118.54,10:11:35.448089848
110,118.53,18,118.54,10:11:35.448232037
111,118.53,18,118.54,10:11:35.458371462
111,118.53,16,118.54,10:11:35.458451648
111,118.53,15,118.54,10:11:35.458451648
110,118.53,15,118.54,10:11:35.468743924
111,118.53,15,118.54,10:11:35.479116831
111,118.53,16,118.54,10:11:35.783781397
111,118.53,17,118.54,10:11:35.783966440
111,118.53,18,118.54,10:11:35.784100043
111,118.53,26,118.54,10:11:35.784291461
110,118.53,26,118.54,10:11:35.794346049
110,118.53,25,118.54,10:11:36.056377412
110,118.53,24,118.54,10:11:36.056460080
110,118.53,16,118.54,10:11:36.056528496
110,118.53,15,118.54,10:11:36.056748806
111,118.53,15,118.54,10:11:36.067220330
111,118.53,14,118.54,10:11:36.083651707
111,118.53,12,118.54,10:11:36.083725124
111,118.53,11,118.54,10:11:36.083866669
111,118.53,3,118.54,10:11:36.083898430
111,118.53,2,118.54,10:11:36.084255357
113,118.53,2,118.54,10:11:36.084490186
118,118.53,2,118.54,10:11:36.084490186
122,118.53,2,118.54,10:11:36.084490186
122,118.53,3,118.54,10:11:36.432863830
122,118.53,4,118.54,10:11:36.433033833
122,118.53,5,118.54,10:11:36.433184774
122,118.53,6,118.54,10:11:36.435336782
122,118.53,7,118.54,10:11:36.472975959
122,118.53,6,118.54,10:11:36.475099884
122,118.53,7,118.54,10:11:36.487134559
122,118.53,15,118.54,10:11:36.487251157
117,118.53,15,118.54,10:11:36.487442687
113,118.53,15,118.54,10:11:36.487515112
111,118.53,15,118.54,10:11:36.487654344
111,118.53,16,118.54,10:11:36.487814468
111,118.53,17,118.54,10:11:36.488013937
111,118.53,18,118.54,10:11:36.488371211
111,118.53,17,118.54,10:11:36.488451479
111,118.53,16,118.54,10:11:36.488859380
111,118.53,15,118.54,10:11:36.488859380
110,118.53,15,118.54,10:11:36.498314281
110,118.53,17,118.54,10:11:36.504473301
110,118.53,15,118.54,10:11:36.504753499
111,118.53,15,118.54,10:11:36.508656509
111,118.53,16,118.54,10:11:36.647874910
111,118.53,17,118.54,10:11:36.648013011
111,118.53,18,118.54,10:11:36.648315661
111,118.53,17,118.54,10:11:36.648622189
